id,click,hour,C1,banner_pos,site_id,site_domain,site_category,app_id,app_domain,app_category,device_id,device_ip,device_model,device_type,device_conn_type,C14,C15,C16,C17,C18,C19,C20,C21
7072274906972622439,0,14102707,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,09e34a4e,8a4875bd,1,0,15702,320,50,1722,0,35,-1,79
1696822711091713251,0,14102101,1005,1,85f751fd,c4e18dd6,50e219e0,5925dba2,b9528b13,0f2161f8,b69987b2,2bbd327c,2e0de5da,1,2,18993,320,50,2161,0,35,-1,157
15162318062357279516,0,14102311,1005,1,85f751fd,c4e18dd6,50e219e0,13684a79,2347f47a,0f2161f8,0fa66b70,3160e35c,0eb711ec,1,0,15703,320,50,1722,0,35,-1,79
9123540190501078039,0,14102220,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,488a9a3e,779d90c2,1,0,15705,320,50,1722,0,35,-1,79
1227762317322614937,0,14102606,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,7c0352eb,4ea23a13,1,0,15707,320,50,1722,0,35,-1,79
12865257850549326574,0,14102400,1005,0,6ec06dbd,d262cf1e,f66779e6,ecad2386,7801e8d9,07d7df22,a99f214a,e8db7d74,2b127119,1,2,20997,320,50,2369,0,809,100111,46
402499864317175351,0,14103007,1005,0,85f751fd,c4e18dd6,50e219e0,685d1c4c,2347f47a,8ded1f7a,a99f214a,ede44e14,c6263d8a,1,2,23735,320,50,2676,0,299,100176,221
1341818833390636252,1,14102608,1005,1,a7853007,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,af9205f9,cad4c01d,1,0,22268,320,50,2566,3,41,100156,42
18234154274775000546,0,14102610,1005,0,12fb4121,6b59f079,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,f75c9eeb,cdf6ea96,1,0,22553,320,50,2602,0,163,100084,182
15977903141848317517,0,14102106,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,6f88c745,16954458,1,0,17573,320,50,1991,2,39,-1,33
16530963172691220845,0,14102812,1005,1,e4d8dd7b,a17bde68,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,80eba6d3,76dc4769,1,0,19950,320,50,1800,3,167,100074,23
5608471737370113966,0,14102115,1005,0,85f751fd,c4e18dd6,50e219e0,73206397,2347f47a,8ded1f7a,f8544030,4a5dba59,5096d134,1,0,21611,320,50,2480,3,297,100111,61
1239380873147837016,0,14102208,1005,1,20e2b21c,44f61852,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,02c3fb1c,5ec45883,1,0,21767,320,50,2506,0,35,100076,157
17289286192161010357,0,14103018,1005,0,93eaba74,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,82e43347,c6263d8a,1,0,17653,300,250,1994,2,39,-1,33
13006665971470833283,0,14102106,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,978521d7,711ee120,1,0,15704,320,50,1722,0,35,100084,79
10841588158135134806,1,14102205,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,2957a680,2e0de5da,1,2,19015,300,250,2162,2,39,-1,33
3248300980836153397,1,14102417,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,d5e6b260,3bd9e8e7,1,0,15704,320,50,1722,0,35,100084,79
2028838835707916406,0,14102819,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,25d9ea62,0bcabeaf,1,3,21191,320,50,2424,1,161,100189,71
7744021851872027950,0,14102313,1010,7,85f751fd,c4e18dd6,50e219e0,941f1635,7801e8d9,0f2161f8,741c43d0,57dc60c3,2d81c3ad,5,2,21794,768,1024,2513,3,1059,-1,68
1725655626524277397,0,14102418,1005,0,c753d07d,2ec930cc,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,c9bfb0ce,36b67a2a,1,0,22277,300,250,2571,1,167,100004,71
3083996177805652652,0,14102220,1005,0,85f751fd,c4e18dd6,50e219e0,9e9f46d5,7801e8d9,0f2161f8,9484b949,a8c04ab0,779d90c2,1,0,20633,320,50,2374,3,39,100119,23
8177222403601556673,0,14102215,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,6c31eb65,04f5b394,1,0,10741,320,50,1076,0,35,100148,79
4169260694989443343,0,14102205,1005,1,c63170c5,a9bba545,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,6fd63894,57e33432,1,0,19771,320,50,2227,0,679,100079,48
9037027593107057592,1,14102315,1005,1,5ee41ff2,17d996e6,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,63297245,d4897fef,1,0,16920,320,50,1899,0,431,100077,117
1942562463533697861,0,14102707,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,8b1f6ac2,981edffc,1,0,21189,320,50,2424,1,161,100193,71
12427272002993138947,0,14102313,1005,0,85f751fd,c4e18dd6,50e219e0,e9739828,df32afa9,cef3e649,a99f214a,7d409990,9e3836ff,1,0,21189,320,50,2424,1,161,100192,71
15345157921531340034,0,14102810,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,b86b7216,8a4875bd,1,0,23100,320,50,2526,0,167,100081,221
11770171947243121284,0,14102508,1005,0,6399eda6,968765cd,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,134b1918,a19423b8,1,0,19772,320,50,2227,0,679,100075,48
15298275350975582936,0,14102808,1005,0,85f751fd,c4e18dd6,50e219e0,685d1c4c,2347f47a,8ded1f7a,a99f214a,f834dd7d,be87996b,1,2,21869,320,50,2524,0,35,-1,221
4486410685708092878,0,14102811,1002,0,9e8e8d09,16a36ef3,50e219e0,ecad2386,7801e8d9,07d7df22,197c465e,3062a8b8,43e7b962,0,0,23206,320,50,2672,0,35,100075,221
10150900180861099503,1,14102519,1005,0,6256f5b4,28f93029,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,3651f5e4,d787e91b,1,0,21595,320,50,2478,3,167,100081,23
16773868854694214544,1,14102102,1005,0,6256f5b4,28f93029,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,9fffb6a1,9dd895e4,1,0,16859,320,50,1887,3,39,100199,23
17060936871946757745,0,14102610,1005,0,85f751fd,c4e18dd6,50e219e0,8b3e13f8,2347f47a,4ce2e9fc,a7d80113,6471a2bf,158e4944,1,3,22487,320,50,1161,3,427,100221,61
8708860791049356070,0,14102721,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,08f43a1d,054c8edf,1,3,21189,320,50,2424,1,161,100193,71
7515657932816921317,0,14102611,1005,1,178a7b89,b4598159,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,80d1c201,d787e91b,1,0,8330,320,50,761,3,175,-1,23
8729936910840649644,0,14102209,1005,0,dcc019de,250469f8,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,51729405,be6db1d7,1,0,21768,320,50,2506,0,35,100076,157
12733095565933031989,0,14102414,1005,1,85f751fd,c4e18dd6,50e219e0,1dc72b4d,2347f47a,0f2161f8,fb0b7f0a,ec6a0b83,8a4875bd,1,0,20010,300,50,2283,0,163,100076,95
4097840399847441810,0,14103009,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,551d5ee4,4ceb2e0b,1,0,21869,320,50,2524,0,167,-1,221
5875613272527411596,1,14102603,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,9f6f47c5,8a4875bd,1,0,15707,320,50,1722,0,35,-1,79
12932312966507489133,0,14102219,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,a99f214a,333bfe21,60cf5a10,1,0,20751,320,50,1895,0,681,100028,101
14735140756760234403,1,14102518,1005,0,6c5b482c,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,ddd2926e,1f0bc64f,1,0,17653,300,250,1994,2,39,-1,33
874922794237653644,0,14102809,1005,0,85f751fd,c4e18dd6,50e219e0,f0d41ff1,2347f47a,0f2161f8,a99f214a,6382e47e,73b4563d,1,2,23143,320,50,2665,0,34,100061,221
5666428749835294072,0,14102519,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,23fd65a9,054c8edf,1,3,21191,320,50,2424,1,161,100191,71
6534509673297038568,1,14102207,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,a45c805f,f07e20f8,1,2,21760,320,50,2502,0,35,100083,221
11048325944811255015,0,14102211,1005,0,85f751fd,c4e18dd6,50e219e0,e96773f0,2347f47a,0f2161f8,a99f214a,e69d0a20,2e0de5da,1,2,21767,320,50,2506,0,35,-1,157
17551243080203427973,1,14102813,1002,0,aeac89e1,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,f93c98f2,e00b7748,c4a565e1,0,0,23438,320,50,2684,2,291,100095,52
6081290461869603629,0,14102513,1005,0,85f751fd,c4e18dd6,50e219e0,be7c618d,2347f47a,f95efa07,6a7ef901,cee0951b,30e67ecb,1,3,377,320,50,112,3,1319,-1,15
18316660423397419879,0,14102207,1005,1,85f751fd,c4e18dd6,50e219e0,d644e4e7,2347f47a,0f2161f8,a99f214a,6e427324,4ea23a13,1,0,20352,320,50,2333,0,39,-1,157
11009545607421861380,0,14102608,1005,0,4bf5bbe2,6b560cc1,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,f00ca48e,1f0bc64f,1,0,20345,300,250,2331,2,39,100041,23
2085559977083527373,0,14103013,1005,0,85f751fd,c4e18dd6,50e219e0,685d1c4c,2347f47a,8ded1f7a,a99f214a,c84062e8,d31a172e,1,3,23737,320,50,2676,0,299,100176,221
14932787300621965884,0,14102916,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,c79aac7d,be6db1d7,1,0,22680,320,50,2528,0,167,100075,221
7536614613136942844,0,14102314,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,72632219,ecb851b2,1,0,20006,320,50,2283,0,163,-1,95
18014565951574845404,0,14102617,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,63e846c2,779d90c2,1,0,19772,320,50,2227,0,935,-1,48
12567204288847937602,0,14103023,1005,0,85f751fd,c4e18dd6,50e219e0,e2a1ca37,2347f47a,8ded1f7a,a99f214a,74b0cf03,1f0bc64f,1,0,17016,320,50,1873,3,39,-1,23
1185418865133275114,0,14102211,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,e4a0f12b,9955990f,1,0,20093,300,250,2295,2,35,100075,23
81477312311872809,0,14102811,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,c6b2a640,00b1f3a7,1,0,22267,320,50,2566,3,815,100155,42
1784691568339529694,0,14102814,1005,0,85f751fd,c4e18dd6,50e219e0,03528b27,2347f47a,8ded1f7a,a99f214a,b5c6a2ab,6332421a,1,0,23163,320,50,2668,0,35,-1,221
10469803457503022796,0,14102613,1005,1,e4d8dd7b,a17bde68,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,7fc2c8d0,eba9519f,1,0,19771,320,50,2227,0,935,100077,48
5655815228223069585,0,14102703,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,48497166,d787e91b,1,0,8330,320,50,761,3,175,-1,23
16076662697870812861,0,14103008,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,e95f103e,47a322d1,1,0,23161,320,50,2667,0,35,-1,221
7287461034785376453,0,14102819,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,96a07926,99e427c9,1,0,21611,320,50,2480,3,297,100111,61
5863916490026301941,0,14102603,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,9e62f690,ecb851b2,1,0,15708,320,50,1722,0,35,-1,79
15620881708768234240,0,14102705,1005,0,6399eda6,968765cd,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,c0c7ed02,e12e75cd,1,0,19772,320,50,2227,0,935,100074,48
14076060650724940580,1,14102315,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,1dd118e7,fbec56bc,1,0,22106,320,50,2545,3,39,100084,221
8625788496880354596,0,14102115,1005,0,85f751fd,c4e18dd6,50e219e0,f0d41ff1,2347f47a,0f2161f8,a99f214a,29927b36,2277dac4,1,0,19776,320,50,2229,0,687,100031,48
9093005938386402964,1,14102111,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,a98f9edb,711ee120,1,0,17753,320,50,1993,2,1063,100083,33
9234536515465208599,0,14102916,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,d2fd0a3b,a0f5f879,1,0,23138,320,50,2664,0,35,-1,51
7124427246056007105,0,14102902,1005,0,9fe0fa9b,91cdcccd,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,d295f616,6f21a189,1,0,22682,320,50,2528,0,39,-1,221
18269812072945272675,0,14102416,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,142da57a,4ea23a13,1,0,15706,320,50,1722,0,35,-1,79
7343271439426496534,1,14102223,1005,0,85f751fd,c4e18dd6,50e219e0,da90aa44,d9b5648e,0f2161f8,a99f214a,352a44e0,2ea4f8ba,1,0,21611,320,50,2480,3,297,100111,61
14873740532967224353,1,14102402,1005,0,6c5b482c,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,75bb1b58,84ebbcd4,1,0,17654,300,250,1994,2,39,-1,33
3063010150666080523,0,14102410,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,370dbd20,5096d134,1,0,22254,320,50,2545,0,167,100084,221
5457315912182658733,0,14102822,1002,0,94bb55de,daddcd03,50e219e0,ecad2386,7801e8d9,07d7df22,a338da82,a7f3ffed,f143da2c,0,0,23438,320,50,2684,2,1327,-1,52
2786239359154529374,0,14103013,1005,0,4bf5bbe2,6b560cc1,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,73c2cc06,8bfcd3c6,1,0,23642,320,50,2709,3,39,-1,23
12355222988731691158,0,14102505,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,097da288,c6263d8a,1,0,15706,320,50,1722,0,35,100083,79
10082015365225799288,0,14102500,1005,0,85f751fd,c4e18dd6,50e219e0,3c4b944d,2347f47a,0f2161f8,c1094088,a6dd9451,aa35da31,1,0,16406,320,50,1835,1,431,-1,71
10309572935401243317,0,14102215,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,c1390dc1,ecb851b2,1,0,19016,300,250,2162,2,39,-1,33
12480145449698875353,1,14103009,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,f23cfa83,0eb711ec,1,0,23438,320,50,2684,2,1327,-1,52
7003389232585999188,0,14102103,1005,0,85f751fd,c4e18dd6,50e219e0,1eb72062,d9b5648e,0f2161f8,a99f214a,b41f1d5b,9b5ce758,1,0,21611,320,50,2480,3,297,100111,61
11132539321394085102,0,14102300,1005,1,178a7b89,b4598159,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,1d603efe,d787e91b,1,0,17894,320,50,2039,2,39,100077,32
9304318346485532072,1,14102214,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,5f5b1705,0840d9ad,1f0bc64f,1,0,4687,320,50,423,2,39,100148,32
4699487680505573711,0,14102415,1005,1,16c73019,8025317b,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,f0764da9,13555279,1,0,22288,320,50,2572,3,297,100156,42
12671103528458100843,0,14102705,1002,0,69bc54b5,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,ba5b8a9d,c73976ff,d002cb2f,0,0,21789,320,50,2512,2,291,-1,52
887150703365542350,0,14102218,1005,1,0a742914,510bd839,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,f0cc947a,142cac1d,1,0,19998,216,36,2281,3,47,100182,42
15101009022372970927,0,14102703,1010,1,85f751fd,c4e18dd6,50e219e0,495d447f,7801e8d9,0f2161f8,16410840,db155d5a,9b301a53,4,2,22672,320,50,2615,0,303,100111,70
1190730670862690060,1,14102212,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,5d5b1362,a25f5408,1,0,15706,320,50,1722,0,35,100084,79
7067130237357942939,1,14102918,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,8fdcbd99,1f0bc64f,1,0,22169,320,50,2553,2,167,-1,23
6280593447649304415,0,14102311,1005,0,85f751fd,c4e18dd6,50e219e0,e2a1ca37,2347f47a,8ded1f7a,097a7ab2,50167bf0,36d749e5,1,0,15699,320,50,1722,0,35,-1,79
1126588608954714502,0,14102210,1005,0,85f751fd,c4e18dd6,50e219e0,bdf46af7,d9b5648e,0f2161f8,a99f214a,49a22837,f51246a7,1,0,20001,320,480,2281,3,47,100181,42
9264012994770041625,1,14102303,1005,0,6399eda6,968765cd,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,9fcc66fc,ecb851b2,1,0,21916,320,50,2528,0,35,-1,221
15159502651947740339,0,14102916,1010,1,85f751fd,c4e18dd6,50e219e0,2e402503,7801e8d9,0f2161f8,9ba779bd,e9dd5e58,7e4efdcd,4,0,23816,320,50,2728,0,290,100060,42
1828389161010247998,0,14102719,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,8f22a63a,333638cd,1,0,17264,320,50,1872,3,39,-1,23
1580786753254200205,0,14103003,1005,0,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,46c47039,6332421a,1,0,23139,320,50,2664,0,35,100083,51
16167702411224984142,0,14102513,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,49613830,2b127119,1,2,20395,320,50,2340,3,41,100111,159
15873932913074086132,0,14102802,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,3763baad,7294839b,1,0,22677,320,50,2617,0,35,100083,51
303254920701483393,0,14102703,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,0ea96677,d056b4bf,1,0,21611,320,50,2480,3,297,100111,61
4898317869974469928,0,14102400,1005,0,a4ae03ab,3e1d1b42,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,780d6f9c,5ec45883,1,0,16920,320,50,1899,0,431,100077,117
16842476483341726915,0,14102204,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,61f6063d,0afbaf88,2c948de5,1,0,20633,320,50,2374,3,39,-1,23
4630582036838301460,0,14102911,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,8dd0bf6d,8a4875bd,1,0,15699,320,50,1722,0,35,-1,79
6424663882149527936,0,14103004,1005,0,85f751fd,c4e18dd6,50e219e0,d36838b1,0e8616ad,0f2161f8,a99f214a,5a845d84,aa35da31,1,0,23804,320,50,2726,3,803,-1,229
14798977265273634305,0,14102715,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,6011bf9d,2692a96a,1,3,21189,320,50,2424,1,161,100189,71
8623557536700339016,1,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,e2a1ca37,2347f47a,8ded1f7a,a99f214a,6c26e363,be74e6fe,1,0,17017,320,50,1873,3,39,-1,23
3591878130362034546,0,14102916,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,fe9771cf,496515fa,1,3,21189,320,50,2424,1,175,100190,71
10379675964987048278,0,14102304,1005,0,41477778,4b23d058,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,3552864a,8a4875bd,1,0,20366,320,50,2333,0,39,100077,157
4001142205717012922,0,14102615,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,d23f001a,be6db1d7,1,0,4687,320,50,423,2,39,100148,32
407891257686629255,0,14102806,1005,1,e5c60a05,7256c623,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,3055d0e4,49bc419a,1,0,22680,320,50,2528,0,39,100077,221
11887221640202352383,0,14102211,1005,0,85f751fd,c4e18dd6,50e219e0,a5184c22,b8d325c3,0f2161f8,a99f214a,55f5d724,6569eeb3,1,0,21768,320,50,2506,0,35,-1,157
15992131783367610252,0,14102405,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,00b2457f,24f6b932,1,0,17264,320,50,1872,3,39,-1,23
8036326765793012691,0,14102614,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,e34c385f,779d90c2,1,0,20108,320,50,2299,2,1327,-1,52
7662827389199350330,0,14102310,1005,0,85f751fd,c4e18dd6,50e219e0,7358e05e,b9528b13,cef3e649,201e71c4,b05349fc,be74e6fe,1,0,1039,320,50,178,3,1327,100148,15
8059803963608735072,0,14102512,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,18ffb309,13472f46,1,0,15701,320,50,1722,0,35,100084,79
6462332636101499344,0,14102105,1005,0,85f751fd,c4e18dd6,50e219e0,da90aa44,d9b5648e,0f2161f8,a99f214a,0bef6a07,99e427c9,1,0,21611,320,50,2480,3,299,100111,61
15184556979930745422,0,14103016,1005,1,57ef2c87,bd6d812f,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,ac56ea4f,5a99f6be,1,0,19772,320,50,2227,0,935,-1,48
6209766695282964593,0,14102511,1005,1,e5c60a05,7256c623,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,451c3b21,88fe1d5d,1,0,19772,320,50,2227,0,679,100074,48
11892925705405140305,0,14102405,1005,0,85f751fd,c4e18dd6,50e219e0,8187f84e,2347f47a,0f2161f8,a99f214a,e1111ddd,8f1db0bc,1,2,21611,320,50,2480,3,297,100111,61
1648596846733568420,0,14102306,1005,0,fec6e632,ace5b8fd,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,9cfb9d7e,8a4875bd,1,0,20009,320,50,2283,0,163,-1,95
4002020876540576461,1,14102920,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,9a761df4,258766e2,1,0,17037,320,50,1934,2,39,-1,16
11032313848889093949,0,14102713,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,c9943c34,4962150e,1,0,20108,320,50,2299,2,1327,-1,52
6953803116520371187,1,14102719,1005,1,e8f79e60,c4342784,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,2fbdbd6a,be74e6fe,1,0,20634,320,50,2374,3,39,-1,23
8108572959174116945,1,14102909,1010,1,85f751fd,c4e18dd6,50e219e0,8c329214,7801e8d9,0f2161f8,9da42b9f,45cd3428,f07e20f8,4,0,20476,320,50,2348,3,427,100005,61
9722681840098215010,0,14102211,1005,0,5bcf81a2,9d54950b,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,53d809a2,77bf3c3c,1,2,21769,320,50,2507,0,35,100176,157
18437817438132506246,1,14102813,1005,0,85f751fd,c4e18dd6,50e219e0,98fed791,d9b5648e,0f2161f8,a99f214a,de502047,72a00661,1,0,23454,320,50,2688,1,33,-1,212
7270080921772410442,0,14102811,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,a2cb0c13,be6db1d7,1,0,22682,320,50,2528,0,39,100079,221
5839651033633457002,0,14102319,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,12c3d700,27466962,1,0,15705,320,50,1722,0,35,-1,79
4402308685560650032,0,14102904,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,9c4df003,e70d85c4,3bd9e8e7,1,0,22771,320,50,2641,3,35,100013,23
13289460617784258593,0,14102911,1002,0,887a4754,08facbad,50e219e0,ecad2386,7801e8d9,07d7df22,ab2d0ed8,d2c0ad53,6fbf9f9f,0,0,22700,320,50,2624,0,35,-1,221
15318344575964069397,0,14102300,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,f4d29d24,c5cc73c1,1,0,15703,320,50,1722,0,35,100084,79
11069613099274603500,0,14102910,1005,0,85f751fd,c4e18dd6,50e219e0,7358e05e,b9528b13,cef3e649,726c9cd0,e562da15,04f5b394,1,0,23759,320,50,2724,0,33,100084,253
2333729792094038836,0,14102121,1005,0,85f751fd,c4e18dd6,50e219e0,be7c618d,2347f47a,f95efa07,3d12fab4,43089e31,589a99ad,1,3,12000,320,50,1248,2,39,100217,13
11042104522744220577,0,14102921,1005,0,85f751fd,c4e18dd6,50e219e0,da90aa44,d9b5648e,0f2161f8,a99f214a,c0ae4825,2ea4f8ba,1,0,21611,320,50,2480,3,297,100111,61
12355102565257486807,0,14102107,1005,1,5ee41ff2,17d996e6,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,e20f2e41,38c63a3a,1,0,19251,320,50,2201,3,35,100079,43
14505490107900825045,0,14102918,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,a80b72a0,8a4875bd,1,0,15705,320,50,1722,0,35,-1,79
5526704516995634304,0,14102317,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,235dacaa,f39b265e,1,0,17614,320,50,1993,2,1063,-1,33
5914945302733211991,0,14102316,1010,1,85f751fd,c4e18dd6,50e219e0,04f2be5f,7801e8d9,0f2161f8,919cae58,997a0519,f07e20f8,5,3,21205,320,50,2428,0,163,-1,91
1381100214157693999,1,14102919,1005,0,bcc1871c,54d920aa,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,6c19d143,2203a096,1,0,17239,320,50,1973,3,39,-1,23
15030233417773408625,1,14102122,1005,1,2fdff0f2,2296b5b3,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,428cdb8e,be6db1d7,1,0,17894,320,50,2039,2,39,100075,32
2462528163892113417,0,14102520,1010,7,85f751fd,c4e18dd6,50e219e0,753e3e5a,7801e8d9,0f2161f8,9c696f10,d515a6f9,36b67a2a,4,0,22422,320,480,2583,0,171,100094,108
13844470595703492396,0,14102320,1005,0,6ec06dbd,d262cf1e,f66779e6,ecad2386,7801e8d9,07d7df22,a99f214a,6d301dce,ff91ea03,1,0,22189,320,50,2556,3,167,100194,23
11057640250194003511,0,14102810,1002,0,2fb424e8,8933dbcb,50e219e0,ecad2386,7801e8d9,07d7df22,f6e46679,a860cf47,8fd3ae0c,0,0,23210,320,50,2673,0,35,100013,221
14822397064146041148,0,14102116,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,e8d44657,897aafd7,1,0,17583,320,50,1991,2,39,100083,33
